method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,21,0.1,,10,1,,,,,,,0.1726
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,21,0.1,,10,1,,,,,,,0.178134
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,21,0.1,,10,1,,,,,,,0.160527
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,21,0.1,,10,1,,,,,,,0.149673
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,21,0.1,,10,1,,,,,,,0.116067
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,22,1.0,,5,5,,,,,,,0.00242162
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,22,1.0,,5,5,,,,,,,0.0281954
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,22,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,22,1.0,,5,5,,,,,,,0.00821466
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,22,0.2,,5,1,,,,,,,0.113525
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,22,0.4,,5,2,,,,,,,0.104604
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,22,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,22,0.3,,10,3,,,,,,,0.061052
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,22,0.1,,10,1,,,,,,,0.123373
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,22,0.3,,10,3,,,,,,,0.0244763
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,22,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,22,0.1,,10,1,,,,,,,0.159624
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,22,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,22,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,23,1.0,,5,5,,,,,,,0.00931965
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,23,1.0,,5,5,,,,,,,0.00932214
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,23,0.2,,5,1,,,,,,,0.130297
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,23,1.0,,5,5,,,,,,,0.0100205
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,23,0.4,,5,2,,,,,,,0.118343
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,23,0.4,,5,2,,,,,,,0.117818
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,23,0.8,,5,4,,,,,,,0.0400104
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,23,0.3,,10,3,,,,,,,0.0432934
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,23,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,23,0.4,,10,4,,,,,,,0.0388508
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,23,0.1,,10,1,,,,,,,0.147273
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,23,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,23,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,23,0.1,,10,1,,,,,,,0.142669
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,24,1.0,,5,5,,,,,,,0.0110032
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,24,1.0,,5,5,,,,,,,0.0564409
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,24,1.0,,5,5,,,,,,,0.00440834
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,24,1.0,,5,5,,,,,,,0.0150915
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,24,1.0,,5,5,,,,,,,0.0118939
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,24,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,24,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,24,0.3,,10,3,,,,,,,0.0440978
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,24,0.9,,10,9,,,,,,,0.00719783
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,24,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,24,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,24,0.1,,10,1,,,,,,,0.147293
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,24,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,24,0.1,,10,1,,,,,,,0.174991
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,25,1.0,,5,5,,,,,,,0.0302185
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,25,1.0,,5,5,,,,,,,0.0455954
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,25,0.2,,5,1,,,,,,,0.158958
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,25,1.0,,5,5,,,,,,,0.01044
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,25,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,25,0.2,,5,1,,,,,,,0.147144
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,25,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,25,0.1,,10,1,,,,,,,0.134972
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,25,0.6,,10,6,,,,,,,0.0294624
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,25,0.4,,10,4,,,,,,,0.0486632
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,25,0.1,,10,1,,,,,,,0.155887
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,25,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,25,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,25,0.2,,10,2,,,,,,,0.0723307
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,26,0.4,,5,2,,,,,,,0.108254
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,26,1.0,,5,5,,,,,,,0.0275186
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,26,1.0,,5,5,,,,,,,0.0400078
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,26,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,26,0.8,,5,4,,,,,,,0.0112082
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,26,0.4,,5,2,,,,,,,0.085224
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,26,0.4,,5,2,,,,,,,0.101481
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,26,0.2,,10,2,,,,,,,0.0764658
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,26,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,26,0.5,,10,5,,,,,,,0.0360559
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,26,0.5,,10,5,,,,,,,0.0420616
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,26,0.3,,10,3,,,,,,,0.056104
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,26,0.1,,10,1,,,,,,,0.132603
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,26,0.1,,10,1,,,,,,,0.208346
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,27,1.0,,5,5,,,,,,,0.0100668
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,27,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,27,1.0,,5,5,,,,,,,0.00583205
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,27,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,27,1.0,,5,5,,,,,,,0.00496712
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,27,1.0,,5,5,,,,,,,0.00514246
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,27,1.0,,5,5,,,,,,,0.0428329
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,27,0.6,,10,6,,,,,,,0.0242578
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,27,0.7,,10,7,,,,,,,0.0108428
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,27,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,27,0.1,,10,1,,,,,,,0.11916
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,27,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,27,0.1,,10,1,,,,,,,0.118869
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,27,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,28,1.0,,5,5,,,,,,,0.072646
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,28,0.2,,5,1,,,,,,,0.169213
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,28,1.0,,5,5,,,,,,,0.0125894
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,28,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,28,1.0,,5,5,,,,,,,0.00551632
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,28,1.0,,5,5,,,,,,,0.00452604
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,28,0.2,,5,1,,,,,,,0.207127
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,28,0.4,,10,4,,,,,,,0.0440714
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,28,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,28,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,28,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,28,0.2,,10,2,,,,,,,0.0804023
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,28,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,28,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,29,1.0,,5,5,,,,,,,0.0507734
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,29,0.4,,5,2,,,,,,,0.0738563
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,29,1.0,,5,5,,,,,,,0.0515279
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,29,1.0,,5,5,,,,,,,0.0254396
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,29,1.0,,5,5,,,,,,,0.00702354
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,29,1.0,,5,5,,,,,,,0.0308006
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,29,1.0,,5,5,,,,,,,0.0115854
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,29,0.9,,10,9,,,,,,,0.0075618
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,29,0.1,,10,1,,,,,,,0.128249
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,29,0.1,,10,1,,,,,,,0.13374
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,29,0.2,,10,2,,,,,,,0.0917213
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,29,0.1,,10,1,,,,,,,0.119708
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,29,0.3,,10,3,,,,,,,0.0646834
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,29,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,30,1.0,,5,5,,,,,,,0.0652297
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,30,1.0,,5,5,,,,,,,0.00519817
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,30,0.2,,5,1,,,,,,,0.23246
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,30,1.0,,5,5,,,,,,,0.0446648
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,30,0.6,,5,3,,,,,,,0.0669042
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,30,1.0,,5,5,,,,,,,0.0515385
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,30,0.4,,5,2,,,,,,,0.102447
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,30,0.1,,10,1,,,,,,,0.13161
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,30,0.3,,10,3,,,,,,,0.0510041
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,30,0.5,,10,5,,,,,,,0.0288031
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,30,0.3,,10,3,,,,,,,0.0611029
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,30,0.1,,10,1,,,,,,,0.15315
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,30,0.2,,10,2,,,,,,,0.066143
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,30,0.2,,10,2,,,,,,,0.0929236
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,31,1.0,,5,5,,,,,,,0.00455699
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,31,1.0,,5,5,,,,,,,0.00606378
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,31,1.0,,5,5,,,,,,,0.00729686
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,31,0.4,,5,2,,,,,,,0.0732141
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,31,0.4,,5,2,,,,,,,0.0810078
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,31,0.2,,5,1,,,,,,,0.124461
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,31,0.4,,5,2,,,,,,,0.0822152
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,31,0.2,,10,2,,,,,,,0.0553956
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,31,0.1,,10,1,,,,,,,0.134527
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,31,0.2,,10,2,,,,,,,0.0894389
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,31,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,31,0.1,,10,1,,,,,,,0.145085
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,31,0.2,,10,2,,,,,,,0.087603
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,31,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,32,1.0,,5,5,,,,,,,0.0411941
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,32,1.0,,5,5,,,,,,,0.00672344
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,32,0.4,,5,2,,,,,,,0.114996
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,32,1.0,,5,5,,,,,,,0.0325473
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,32,0.2,,5,1,,,,,,,0.251756
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,32,1.0,,5,5,,,,,,,0.0432297
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,32,0.4,,5,2,,,,,,,0.0851406
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,32,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,32,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,32,0.1,,10,1,,,,,,,0.158209
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,32,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,32,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,32,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,32,0.3,,10,3,,,,,,,0.0483992
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,33,1.0,,5,5,,,,,,,0.00915756
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,33,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,33,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,33,1.0,,5,5,,,,,,,0.0471103
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,33,1.0,,5,5,,,,,,,0.0323492
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,33,0.2,,5,1,,,,,,,0.162298
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,33,1.0,,5,5,,,,,,,0.059808
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,33,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,33,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,33,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,33,0.3,,10,3,,,,,,,0.0411236
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,33,0.1,,10,1,,,,,,,0.145769
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,33,0.1,,10,1,,,,,,,0.165383
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,33,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,34,1.0,,5,5,,,,,,,0.0325519
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,34,1.0,,5,5,,,,,,,0.0529231
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,34,1.0,,5,5,,,,,,,0.01091
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,34,0.2,,5,1,,,,,,,0.224113
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,34,1.0,,5,5,,,,,,,0.00845974
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,34,0.2,,5,1,,,,,,,0.143666
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,34,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,34,1.0,,10,10,,,,,,,0.0128285
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,34,0.1,,10,1,,,,,,,0.14434
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,34,0.6,,10,6,,,,,,,0.00840866
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,34,0.1,,10,1,,,,,,,0.127272
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,34,0.3,,10,3,,,,,,,0.048272
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,34,0.1,,10,1,,,,,,,0.171841
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,34,0.1,,10,1,,,,,,,0.186179
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,35,0.4,,5,2,,,,,,,0.0996193
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,35,1.0,,5,5,,,,,,,0.0275686
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,35,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,35,0.2,,5,1,,,,,,,0.234886
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,35,0.4,,5,2,,,,,,,0.100431
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,35,1.0,,5,5,,,,,,,0.0392278
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,35,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,35,0.2,,10,2,,,,,,,0.0815776
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,35,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,35,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,35,0.1,,10,1,,,,,,,0.102857
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,35,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,35,0.1,,10,1,,,,,,,0.127169
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,35,0.3,,10,3,,,,,,,0.0525151
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,36,1.0,,5,5,,,,,,,0.0432919
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,36,1.0,,5,5,,,,,,,0.038351
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,36,1.0,,5,5,,,,,,,0.00472769
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,36,1.0,,5,5,,,,,,,0.00467117
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,36,0.2,,5,1,,,,,,,0.208944
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,36,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,36,0.0,,5,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,36,0.1,,10,1,,,,,,,0.147064
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,36,0.1,,10,1,,,,,,,0.0781032
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,36,0.0,,10,0,,,,,,,
Untangle: CS l0,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,36,0.0,,10,0,,,,,,,
